name,slug,address,latitude,longitude,parking_type,total_spaces,is_24h,open_time,close_time,fee_type,amount_yen,duration_minutes,fee_notes,restriction_name,max_length_mm,max_width_mm,max_height_mm,max_weight_kg,spaces_count,restriction_notes,source_url
上井草１丁目第４,repark-rep0017115,東京都杉並区上井草１丁目２３,35.722794759443,139.61361245436,self_propelled,11,TRUE,,,hourly,200,20,,ハイルーフ,5000,1900,2000,2000,11,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0017115&st=4&pref=13
方南１丁目第５,repark-rep0026207,東京都杉並区方南１丁目４６ー２１,35.67891144178,139.6638519697,self_propelled,3,TRUE,,,hourly,220,15,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0026207&st=4&pref=13
下井草５丁目第２,repark-rep0019157,東京都杉並区下井草５丁目１９ー８,35.723878002922,139.61512061223,self_propelled,4,TRUE,,,hourly,220,20,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0019157&st=4&pref=13
西荻北３丁目第５,repark-rep0016692,東京都杉並区西荻北３丁目４０ー１０,35.706968448065,139.60066425845,self_propelled,4,TRUE,,,hourly,220,20,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0016692&st=4&pref=13
井草２丁目,repark-rep0008343,東京都杉並区井草２丁目１０ー１２,35.726408369244,139.61975622273,self_propelled,3,TRUE,,,hourly,220,25,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0008343&st=4&pref=13
久我山２丁目,repark-rep0014133,東京都杉並区久我山２丁目１,35.681704584268,139.60638716848,self_propelled,5,TRUE,,,hourly,220,40,,ハイルーフ,5000,1900,2000,2000,5,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0014133&st=4&pref=13
桜上水メディカルモール駐車場,repark-rep0028136,東京都杉並区下高井戸３丁目１ー１８,35.669170290257,139.63371325424,self_propelled,9,TRUE,,,hourly,200,20,,ハイルーフ,5000,1900,2000,2000,9,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0028136&st=4&pref=13
桃井４丁目第３,repark-rep0010639,東京都杉並区桃井４丁目１３ー８,35.714281612815,139.60398309107,self_propelled,2,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,2,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0010639&st=4&pref=13
桃井４丁目第２,repark-rep0003786,東京都杉並区桃井４丁目１３－８,35.714420488611,139.60407752084,self_propelled,4,TRUE,,,hourly,100,20,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0003786&st=4&pref=13
西荻北３丁目第４,repark-rep0013312,東京都杉並区西荻北３丁目３０ー１,35.705524146227,139.59995882854,self_propelled,9,TRUE,,,hourly,330,20,,ハイルーフ,5000,1900,2000,2000,9,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0013312&st=4&pref=13
高井戸西１丁目,repark-rep0020668,東京都杉並区高井戸西１丁目１７－９,35.681293518565,139.60652051034,self_propelled,6,TRUE,,,hourly,220,40,,ハイルーフ,5000,1900,2000,2000,6,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0020668&st=4&pref=13
西荻北５丁目第２,repark-rep0013577,東京都杉並区西荻北５丁目９ー７,35.710209782971,139.60150015077,self_propelled,10,TRUE,,,hourly,110,15,,ハイルーフ,5000,1900,2000,2000,10,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0013577&st=4&pref=13
方南１丁目第３,repark-rep0019378,東京都杉並区方南１丁目１２ー１０,35.676431112636,139.66159393744,self_propelled,6,TRUE,,,hourly,330,15,,ハイルーフ,5000,1900,2000,2000,6,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0019378&st=4&pref=13
西荻南２丁目第３,repark-rep0028855,東京都杉並区西荻南２丁目３‐２,35.697597200676,139.59907593287,self_propelled,13,TRUE,,,hourly,220,20,,ハイルーフ,5000,1900,2000,2000,13,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0028855&st=4&pref=13
上荻４丁目,repark-rep0016003,東京都杉並区上荻４丁目２９ー９,35.711470766711,139.6019361675,self_propelled,3,TRUE,,,hourly,220,25,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0016003&st=4&pref=13
杉並今川３丁目第４,repark-rep0011112,東京都杉並区今川３丁目５ー７,35.714975984418,139.60403305495,self_propelled,3,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0011112&st=4&pref=13
マクドナルド新青梅井草店第２,repark-rep0024012,東京都杉並区井草２丁目１９ー１６,35.727408283688,139.62098107497,self_propelled,4,TRUE,,,hourly,300,60,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0024012&st=4&pref=13
久我山５丁目,repark-rep0010521,東京都杉並区久我山５丁目７ー７,35.687862171702,139.60140952134,self_propelled,6,TRUE,,,hourly,220,20,,ハイルーフ,5000,1900,2000,2000,6,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0010521&st=4&pref=13
マクドナルド新青梅井草店第１,repark-rep0024010,東京都杉並区井草２丁目１９ー１４,35.727424943132,139.62065054565,self_propelled,10,TRUE,,,hourly,300,60,,ハイルーフ,5000,1900,2000,2000,10,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0024010&st=4&pref=13
杉並和泉１丁目第４,repark-rep0013020,東京都杉並区和泉１丁目１１ー１３,35.673184157077,139.65702224462,self_propelled,3,TRUE,,,hourly,220,20,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0013020&st=4&pref=13
杉並宮前５丁目第７,repark-rep0010152,東京都杉並区宮前５丁目９ー１８,35.69512245713,139.59860386403,self_propelled,4,TRUE,,,hourly,200,25,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0010152&st=4&pref=13
杉並宮前５丁目第６,repark-rep0009670,東京都杉並区宮前５丁目９ー１３,35.695147452516,139.59849276111,self_propelled,4,TRUE,,,hourly,200,25,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0009670&st=4&pref=13
西荻窪駅前,repark-rep0016774,東京都杉並区西荻北３丁目１６ー２,35.704477012068,139.59857565763,self_propelled,3,TRUE,,,hourly,330,10,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0016774&st=4&pref=13
杉並今川３丁目,repark-rep0002940,東京都杉並区今川３丁目３０－１２,35.719036693487,139.60588826889,self_propelled,5,TRUE,,,hourly,220,20,,ハイルーフ,5000,1900,2000,2000,5,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0002940&st=4&pref=13
久我山駅前,repark-rep0020150,東京都杉並区久我山２丁目１６,35.687087232564,139.60014854974,self_propelled,12,TRUE,,,hourly,220,20,,ハイルーフ,5000,1900,2000,2000,12,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0020150&st=4&pref=13
久我山駅前第３,repark-rep0023868,東京都杉並区久我山２丁目１６,35.687187218474,139.59995411729,self_propelled,7,TRUE,,,hourly,220,20,,ハイルーフ,5000,1900,2000,2000,7,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0023868&st=4&pref=13
下高井戸１丁目第４,repark-rep0022243,東京都杉並区下高井戸１丁目１６ー２,35.666990013389,139.63628536302,self_propelled,3,TRUE,,,hourly,220,15,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0022243&st=4&pref=13
久我山４丁目,repark-rep0009495,東京都杉並区久我山４丁目２ー６,35.688950899082,139.59882357396,self_propelled,9,TRUE,,,hourly,200,25,,ハイルーフ,5000,1900,2000,2000,9,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0009495&st=4&pref=13
松庵３丁目,repark-rep0027101,東京都杉並区松庵３丁目２４ー８,35.703063241199,139.59668143604,self_propelled,10,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,10,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0027101&st=4&pref=13
八幡山駅前,repark-rep0012196,東京都杉並区上高井戸１丁目８ー２３,35.67097535122,139.61642571784,self_propelled,2,TRUE,,,hourly,220,12,,ハイルーフ,5000,1900,2000,2000,2,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012196&st=4&pref=13
杉並宮前５丁目第５,repark-rep0008178,東京都杉並区宮前５丁目７ー１４,35.693794788973,139.5967624111,self_propelled,7,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,7,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0008178&st=4&pref=13
上高井戸１丁目第４,repark-rep0021680,東京都杉並区上高井戸１丁目３０ー３９,35.674149908907,139.61054272724,self_propelled,8,TRUE,,,hourly,220,20,,ハイルーフ,5000,1900,2000,2000,8,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0021680&st=4&pref=13
上高井戸１丁目第２,repark-rep0015047,東京都杉並区上高井戸１丁目２４ー２,35.672391812957,139.6133481302,self_propelled,25,TRUE,,,hourly,200,25,,ハイルーフ,5000,1900,2000,2000,25,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0015047&st=4&pref=13
久我山駅前第４,repark-rep0028381,東京都杉並区久我山３丁目２４ー１１,35.687351070735,139.59885420109,self_propelled,4,TRUE,,,hourly,220,20,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0028381&st=4&pref=13
上井草２丁目,repark-rep0018300,東京都杉並区上井草２丁目２４ー１９,35.721933622026,139.60682694654,self_propelled,4,TRUE,,,hourly,220,25,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0018300&st=4&pref=13
上高井戸１丁目,repark-rep0011554,東京都杉並区上高井戸１丁目４ー１７,35.671653019136,139.61427308741,self_propelled,7,TRUE,,,hourly,220,12,,ハイルーフ,5000,1900,2000,2000,7,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0011554&st=4&pref=13
下高井戸１丁目第６,repark-rep0024514,東京都杉並区下高井戸１丁目８ー３,35.666087379919,139.63903239945,self_propelled,4,TRUE,,,hourly,220,15,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0024514&st=4&pref=13
久我山２丁目第２,repark-rep0015789,東京都杉並区久我山２丁目９,35.68460693633,139.59983202424,self_propelled,4,TRUE,,,hourly,220,12,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0015789&st=4&pref=13
井草２丁目第２,repark-rep0020671,東京都杉並区井草２丁目３２ー１０,35.729616342959,139.61883115184,self_propelled,2,TRUE,,,hourly,330,25,,ハイルーフ,5000,1900,2000,2000,2,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0020671&st=4&pref=13
上高井戸１丁目第３,repark-rep0020976,東京都杉並区上高井戸１丁目３０ー４８,35.672794501619,139.61075666088,self_propelled,5,TRUE,,,hourly,220,20,,ハイルーフ,5000,1900,2000,2000,5,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0020976&st=4&pref=13
西荻北４丁目第７,repark-rep0022746,東京都杉並区西荻北４丁目１９,35.708437647472,139.59560072232,self_propelled,3,TRUE,,,hourly,220,25,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0022746&st=4&pref=13
西荻北４丁目第４,repark-rep0012123,東京都杉並区西荻北４丁目７ー１,35.707396086009,139.59526468719,self_propelled,10,TRUE,,,hourly,200,20,,ハイルーフ,5000,1900,2000,2000,10,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012123&st=4&pref=13
西荻北４丁目第８,repark-rep0022749,東京都杉並区西荻北４丁目１９,35.708590407551,139.59556738505,self_propelled,12,TRUE,,,hourly,220,25,,ハイルーフ,5000,1900,2000,2000,12,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0022749&st=4&pref=13
井草３丁目第３,repark-rep0024931,東京都杉並区井草３丁目３０ー１５,35.729688506055,139.61590083588,self_propelled,5,TRUE,,,hourly,220,20,,ハイルーフ,5000,1900,2000,2000,5,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0024931&st=4&pref=13
上井草２丁目第２,repark-rep0021904,東京都杉並区上井草２丁目２５ー１４,35.722583517823,139.60484097055,self_propelled,2,TRUE,,,hourly,220,25,,ハイルーフ,5000,1900,2000,2000,2,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0021904&st=4&pref=13
上高井戸１丁目第５,repark-rep0025893,東京都杉並区上高井戸１丁目１７ー９,35.671800162714,139.61068449066,self_propelled,16,TRUE,,,hourly,330,20,,ハイルーフ,5000,1900,2000,2000,16,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0025893&st=4&pref=13
西荻北４丁目第６,repark-rep0017329,東京都杉並区西荻北４丁目３４ー１３,35.709062579561,139.59553958762,self_propelled,6,TRUE,,,hourly,220,25,,ハイルーフ,5000,1900,2000,2000,6,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0017329&st=4&pref=13
松庵２丁目第２,repark-rep0008736,東京都杉並区松庵２丁目１７ー１,35.697077718022,139.59368196076,self_propelled,11,TRUE,,,hourly,220,15,,ハイルーフ,5000,1900,2000,2000,11,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0008736&st=4&pref=13
久我山３丁目第２,repark-rep0024808,東京都杉並区久我山３丁目１ー５,35.68445413589,139.59755444243,self_propelled,3,TRUE,,,hourly,220,20,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0024808&st=4&pref=13
久我山３丁目,repark-rep0017142,東京都杉並区久我山３丁目２８,35.687420453946,139.59579889563,self_propelled,4,TRUE,,,hourly,220,20,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0017142&st=4&pref=13
杉並松庵１丁目第２,repark-rep0017331,東京都杉並区松庵１丁目１０ー２７,35.694933476659,139.59220995974,self_propelled,4,TRUE,,,hourly,220,15,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0017331&st=4&pref=13
善福寺１丁目,repark-rep0008157,東京都杉並区善福寺１丁目２１ー１３,35.712664959359,139.59485892327,self_propelled,6,TRUE,,,hourly,110,20,,ハイルーフ,5000,1900,2000,2000,6,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0008157&st=4&pref=13
善福寺１丁目第２,repark-rep0015608,東京都杉並区善福寺１丁目２２ー９,35.71280661179,139.59489224698,self_propelled,6,TRUE,,,hourly,110,20,,ハイルーフ,5000,1900,2000,2000,6,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0015608&st=4&pref=13
井草５丁目,repark-rep0014332,東京都杉並区井草５丁目２,35.725380445317,139.60510748663,self_propelled,7,TRUE,,,hourly,220,25,,ハイルーフ,5000,1900,2000,2000,7,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0014332&st=4&pref=13
善福寺１丁目第３,repark-rep0016171,東京都杉並区善福寺１丁目２９ー５,35.714570324997,139.59562821564,self_propelled,8,TRUE,,,hourly,220,25,,ハイルーフ,5000,1900,2000,2000,8,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0016171&st=4&pref=13
井草５丁目第２,repark-rep0026144,東京都杉並区井草５丁目１８ー１,35.726435889638,139.60517687627,self_propelled,7,TRUE,,,hourly,220,25,,ハイルーフ,5000,1900,2000,2000,7,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0026144&st=4&pref=13
西荻北４丁目第５,repark-rep0012757,東京都杉並区西荻北４丁目２６ー３,35.708218163896,139.59204824945,self_propelled,5,TRUE,,,hourly,220,20,,ハイルーフ,5000,1900,2000,2000,5,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012757&st=4&pref=13
西荻北４丁目第３,repark-rep0004637,東京都杉並区西荻北４丁目２６－６,35.708443133429,139.59168160354,self_propelled,11,TRUE,,,hourly,220,20,,ハイルーフ,5000,1900,2000,2000,11,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0004637&st=4&pref=13
南池袋２丁目第９,repark-rep0025666,東京都豊島区南池袋２丁目３５ー８,35.725771224002,139.71568439632,self_propelled,13,TRUE,,,hourly,330,20,,ハイルーフ,5000,1900,2000,2000,13,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0025666&st=4&pref=13
南池袋４丁目,repark-rep0009988,東京都豊島区南池袋４丁目１２ー４,35.724310322581,139.71873698708,self_propelled,5,TRUE,,,hourly,110,10,,ハイルーフ,5000,1900,2000,2000,5,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0009988&st=4&pref=13
南池袋３丁目第２,repark-rep0013358,東京都豊島区南池袋３丁目１６ー１３,35.725607313381,139.71344292302,self_propelled,18,TRUE,,,hourly,440,20,,ハイルーフ,5000,1900,2000,2000,18,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0013358&st=4&pref=13
東池袋１丁目第１３,repark-rep0028984,東京都豊島区東池袋１丁目２８‐１,35.729523617524,139.71665080928,self_propelled,3,TRUE,,,hourly,440,12,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0028984&st=4&pref=13
東池袋４丁目第６,repark-rep0028047,東京都豊島区東池袋４丁目３０ー９,35.727040629548,139.72125609715,self_propelled,11,TRUE,,,hourly,330,15,,ハイルーフ,5000,1900,2000,2000,11,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0028047&st=4&pref=13
雑司が谷３丁目,repark-rep0011611,東京都豊島区雑司が谷３丁目２３ー９,35.722827059933,139.7136819202,self_propelled,4,TRUE,,,hourly,220,15,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0011611&st=4&pref=13
東池袋１丁目第９,repark-rep0009225,東京都豊島区東池袋１丁目３ー９,35.730267928398,139.71358714044,self_propelled,5,TRUE,,,hourly,330,15,,ハイルーフ,5000,1900,2000,2000,5,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0009225&st=4&pref=13
南池袋１丁目,repark-rep0025776,東京都豊島区南池袋１丁目７ー１４,35.724132412288,139.71007382674,self_propelled,3,TRUE,,,hourly,330,20,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0025776&st=4&pref=13
雑司が谷１丁目第２,repark-rep0027082,東京都豊島区雑司が谷１丁目４１ー１２,35.721616211983,139.72138411429,self_propelled,3,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0027082&st=4&pref=13
東池袋１丁目第２,repark-rep0003850,東京都豊島区東池袋１丁目３１－８,35.732345530556,139.71624238026,self_propelled,6,TRUE,,,hourly,660,15,,ハイルーフ,5000,1900,2000,2000,6,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0003850&st=4&pref=13
西池袋２丁目,repark-rep0004595,東京都豊島区西池袋２丁目２５,35.726076612267,139.70795169045,self_propelled,11,TRUE,,,hourly,220,25,,ハイルーフ,5000,1900,2000,2000,11,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0004595&st=4&pref=13
東池袋１丁目第１０,repark-rep0009332,東京都豊島区東池袋１丁目４３ー１４,35.732809331425,139.71403698606,self_propelled,1,TRUE,,,hourly,220,12,,ハイルーフ,5000,1900,2000,2000,1,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0009332&st=4&pref=13
東池袋１丁目第３,repark-rep0005098,東京都豊島区東池袋１丁目４２－１５,35.732681551907,139.71316762014,self_propelled,7,TRUE,,,hourly,330,10,,ハイルーフ,5000,1900,2000,2000,7,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0005098&st=4&pref=13
東池袋４丁目第５,repark-rep0019612,東京都豊島区東池袋４丁目３８ー１０,35.728940478298,139.72423076262,self_propelled,4,TRUE,,,hourly,330,15,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0019612&st=4&pref=13
西池袋２丁目第５,repark-rep0015052,東京都豊島区西池袋２丁目３０ー２１,35.727237589142,139.70738224029,self_propelled,4,TRUE,,,hourly,220,10,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0015052&st=4&pref=13
東池袋２丁目第４,repark-rep0027676,東京都豊島区東池袋２丁目２５ー２,35.73122631674,139.72256690655,self_propelled,6,TRUE,,,hourly,330,20,,ハイルーフ,5000,1900,2000,2000,6,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0027676&st=4&pref=13
雑司が谷３丁目第２,repark-rep0027080,東京都豊島区雑司が谷３丁目１ー７,35.719482970342,139.71355152901,self_propelled,21,TRUE,,,hourly,220,20,,ハイルーフ,5000,1900,2000,2000,21,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0027080&st=4&pref=13
東池袋１丁目第１２,repark-rep0025704,東京都豊島区東池袋１丁目４４ー３,35.733598146823,139.71465356553,self_propelled,8,TRUE,,,hourly,350,12,,ハイルーフ,5000,1900,2000,2000,8,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0025704&st=4&pref=13
西池袋２丁目第４,repark-rep0010463,東京都豊島区西池袋２丁目１９ー１１,35.726134916956,139.70668790373,self_propelled,15,TRUE,,,hourly,220,20,,ハイルーフ,5000,1900,2000,2000,15,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0010463&st=4&pref=13
東池袋２丁目第２,repark-rep0006770,東京都豊島区東池袋２丁目６３,35.734120345765,139.71653116355,self_propelled,12,TRUE,,,hourly,300,12,,ハイルーフ,5000,1900,2000,2000,12,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0006770&st=4&pref=13
西池袋３丁目,repark-rep0005822,東京都豊島区西池袋３丁目１－１,35.728540214342,139.70666835059,self_propelled,8,TRUE,,,hourly,330,15,,ハイルーフ,5000,1900,2000,2000,8,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0005822&st=4&pref=13
東池袋２丁目第３,repark-rep0015360,東京都豊島区東池袋２丁目５ー１０,35.730195908554,139.72471955322,self_propelled,4,TRUE,,,hourly,250,15,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0015360&st=4&pref=13
高田２丁目第４,repark-rep0021383,東京都豊島区高田２丁目１７ー２２,35.718088685034,139.71409877076,self_propelled,25,TRUE,,,hourly,220,25,,ハイルーフ,5000,1900,2000,2000,25,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0021383&st=4&pref=13
高田２丁目第３,repark-rep0021382,東京都豊島区高田２丁目１７ー２２,35.717944254852,139.71406266841,self_propelled,5,TRUE,,,hourly,440,25,,ハイルーフ,5000,1900,2000,2000,5,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0021382&st=4&pref=13
池袋２丁目第３,repark-rep0002260,東京都豊島区池袋２丁目４１－１０,35.733378641271,139.70984286416,self_propelled,6,TRUE,,,hourly,330,15,,ハイルーフ,5000,1900,2000,2000,6,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0002260&st=4&pref=13
西池袋３丁目第４,repark-rep0013425,東京都豊島区西池袋３丁目１９ー１３,35.729392886342,139.70582115969,self_propelled,3,TRUE,,,hourly,330,20,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0013425&st=4&pref=13
西池袋２丁目第７,repark-rep0018970,東京都豊島区西池袋２丁目３４ー５,35.727334760431,139.7050740945,self_propelled,16,TRUE,,,hourly,330,15,,ハイルーフ,5000,1900,2000,2000,16,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0018970&st=4&pref=13
池袋２丁目第６,repark-rep0003294,東京都豊島区池袋２丁目６３－３,35.734645187646,139.71069273526,self_propelled,6,TRUE,,,hourly,330,12,,ハイルーフ,5000,1900,2000,2000,6,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0003294&st=4&pref=13
南大塚３丁目第３,repark-rep0008816,東京都豊島区南大塚３丁目３９ー７,35.729876543252,139.72726935617,self_propelled,4,TRUE,,,hourly,350,20,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0008816&st=4&pref=13
西池袋５丁目第３,repark-rep0015019,東京都豊島区西池袋５丁目２ー８,35.731695422086,139.70605158953,self_propelled,1,TRUE,,,hourly,330,15,,ハイルーフ,5000,1900,2000,2000,1,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0015019&st=4&pref=13
西池袋５丁目第２,repark-rep0003882,東京都豊島区西池袋５丁目２,35.7316370945,139.70600437414,self_propelled,3,TRUE,,,hourly,220,10,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0003882&st=4&pref=13
南大塚３丁目第６,repark-rep0028807,東京都豊島区南大塚３丁目３６‐８,35.730595904971,139.72696379242,self_propelled,4,TRUE,,,hourly,250,12,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0028807&st=4&pref=13
西池袋３丁目第３,repark-rep0008159,東京都豊島区西池袋３丁目１５ー２２,35.728479068353,139.70429077287,self_propelled,8,TRUE,,,hourly,330,30,,ハイルーフ,5000,1900,2000,2000,8,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0008159&st=4&pref=13
池袋２丁目第９,repark-rep0004844,東京都豊島区池袋２丁目１６－１８,35.73277865368,139.70687924891,self_propelled,5,TRUE,,,hourly,330,25,,ハイルーフ,5000,1900,2000,2000,5,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0004844&st=4&pref=13
西池袋３丁目第７,repark-rep0023834,東京都豊島区西池袋３丁目１５ー２１,35.728715154149,139.70429353976,self_propelled,1,TRUE,,,hourly,330,20,,ハイルーフ,5000,1900,2000,2000,1,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0023834&st=4&pref=13
南大塚３丁目第５,repark-rep0024582,東京都豊島区南大塚３丁目３２ー１,35.731037524007,139.72692210954,self_propelled,2,TRUE,,,hourly,250,12,,ハイルーフ,5000,1900,2000,2000,2,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0024582&st=4&pref=13
西池袋２丁目第２,repark-rep0005999,東京都豊島区西池袋２丁目１０－７,35.726954215588,139.7033825855,self_propelled,4,TRUE,,,hourly,220,10,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0005999&st=4&pref=13
池袋２丁目第５,repark-rep0002807,東京都豊島区池袋２丁目６１,35.735403424504,139.70983166086,self_propelled,11,TRUE,,,hourly,330,10,,ハイルーフ,5000,1900,2000,2000,11,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0002807&st=4&pref=13
南大塚３丁目第２,repark-rep0007623,東京都豊島区南大塚３丁目３ー１４,35.726751912496,139.72927488849,self_propelled,2,TRUE,,,hourly,440,20,,ハイルーフ,5000,1900,1900,2000,2,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0007623&st=4&pref=13
高田２丁目第６,repark-rep0026696,東京都豊島区高田２丁目１１ー９,35.71561118678,139.71494325871,self_propelled,4,TRUE,,,hourly,330,30,,一般,3400,1480,2100,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0026696&st=4&pref=13
